user_id,event_name,event_timestamp
U00192,kyc_started,2024-01-21 04:00:00
U00192,kyc_completed,2024-01-22 01:00:00
U00194,kyc_started,2024-05-04 08:00:00
U00194,kyc_completed,2024-05-05 06:00:00
U00194,first_transaction,2024-05-06 15:00:00
U00194,repeat_transaction,2024-05-23 15:00:00
U00195,kyc_started,2024-01-18 01:00:00
U00196,kyc_started,2024-05-16 04:00:00
U00196,kyc_completed,2024-05-17 07:00:00
U00196,first_transaction,2024-05-18 19:00:00
U00196,repeat_transaction,2024-06-14 19:00:00
U00197,kyc_started,2024-02-02 09:00:00
U00197,kyc_completed,2024-02-03 18:00:00
U00197,first_transaction,2024-02-04 23:00:00
U00197,repeat_transaction,2024-02-29 23:00:00
U00199,kyc_started,2024-06-17 07:00:00
U00199,kyc_completed,2024-06-18 19:00:00
U00199,first_transaction,2024-06-19 13:00:00
U00199,repeat_transaction,2024-06-29 13:00:00
U00200,kyc_started,2024-05-01 07:00:00
U00200,kyc_completed,2024-05-03 00:00:00
U00200,first_transaction,2024-05-03 19:00:00
U00200,repeat_transaction,2024-05-29 19:00:00
U00201,kyc_started,2024-05-20 05:00:00
U00202,kyc_started,2024-02-12 11:00:00
U00202,kyc_completed,2024-02-13 08:00:00
U00203,kyc_started,2024-03-08 10:00:00
U00204,kyc_started,2024-05-15 05:00:00
U00204,kyc_completed,2024-05-16 04:00:00
U00205,kyc_started,2024-06-04 09:00:00
U00206,kyc_started,2024-04-18 09:00:00
U00207,kyc_started,2024-02-24 09:00:00
U00207,kyc_completed,2024-02-24 14:00:00
U00207,first_transaction,2024-02-27 13:00:00
U00207,repeat_transaction,2024-03-11 13:00:00
U00208,kyc_started,2024-05-18 04:00:00
U00208,kyc_completed,2024-05-19 08:00:00
U00209,kyc_started,2024-06-25 12:00:00
U00210,kyc_started,2024-02-21 11:00:00
U00210,kyc_completed,2024-02-22 11:00:00
U00210,first_transaction,2024-02-25 00:00:00
U00210,repeat_transaction,2024-03-06 00:00:00
U00211,kyc_started,2024-03-20 06:00:00
U00211,kyc_completed,2024-03-21 04:00:00
U00211,first_transaction,2024-03-23 20:00:00
U00211,repeat_transaction,2024-04-12 20:00:00
U00212,kyc_started,2024-04-12 02:00:00
U00212,kyc_completed,2024-04-12 21:00:00
U00212,first_transaction,2024-04-13 03:00:00
U00212,repeat_transaction,2024-04-29 03:00:00
U00213,kyc_started,2024-06-20 12:00:00
U00213,kyc_completed,2024-06-22 00:00:00
U00213,first_transaction,2024-06-22 18:00:00
U00213,repeat_transaction,2024-07-01 18:00:00
U00214,kyc_started,2024-06-15 02:00:00
U00214,kyc_completed,2024-06-15 13:00:00
U00215,kyc_started,2024-04-05 05:00:00
U00215,kyc_completed,2024-04-06 17:00:00
U00216,kyc_started,2024-04-22 04:00:00
U00216,kyc_completed,2024-04-22 18:00:00
U00217,kyc_started,2024-05-12 09:00:00
U00219,kyc_started,2024-01-31 08:00:00
U00220,kyc_started,2024-03-04 11:00:00
U00221,kyc_started,2024-02-27 08:00:00
U00222,kyc_started,2024-01-17 07:00:00
U00223,kyc_started,2024-03-27 09:00:00
U00223,kyc_completed,2024-03-28 06:00:00
U00223,first_transaction,2024-03-30 03:00:00
U00224,kyc_started,2024-01-06 09:00:00
U00225,kyc_started,2024-05-30 02:00:00
U00226,kyc_started,2024-05-21 11:00:00
U00226,kyc_completed,2024-05-22 00:00:00
U00227,kyc_started,2024-02-28 01:00:00
U00228,kyc_started,2024-05-30 04:00:00
U00228,kyc_completed,2024-05-31 07:00:00
U00228,first_transaction,2024-06-02 17:00:00
U00228,repeat_transaction,2024-06-09 17:00:00
U00229,kyc_started,2024-02-26 12:00:00
U00230,kyc_started,2024-01-02 11:00:00
U00231,kyc_started,2024-01-19 11:00:00
U00231,kyc_completed,2024-01-19 17:00:00
U00232,kyc_started,2024-06-10 07:00:00
U00232,kyc_completed,2024-06-11 12:00:00
U00232,first_transaction,2024-06-12 11:00:00
U00234,kyc_started,2024-02-28 03:00:00
U00234,kyc_completed,2024-02-28 22:00:00
U00234,first_transaction,2024-03-02 06:00:00
U00234,repeat_transaction,2024-03-31 06:00:00
U00235,kyc_started,2024-01-18 12:00:00
U00235,kyc_completed,2024-01-20 00:00:00
U00236,kyc_started,2024-01-09 10:00:00
U00240,kyc_started,2024-03-01 10:00:00
U00240,kyc_completed,2024-03-02 02:00:00
U00241,kyc_started,2024-03-12 10:00:00
U00242,kyc_started,2024-06-20 06:00:00
U00242,kyc_completed,2024-06-21 02:00:00
U00243,kyc_started,2024-05-04 01:00:00
U00243,kyc_completed,2024-05-05 07:00:00
U00243,first_transaction,2024-05-08 04:00:00
U00243,repeat_transaction,2024-05-13 04:00:00
U00245,kyc_started,2024-05-18 12:00:00
U00245,kyc_completed,2024-05-18 16:00:00
U00245,first_transaction,2024-05-21 13:00:00
U00246,kyc_started,2024-02-03 08:00:00
U00246,kyc_completed,2024-02-03 21:00:00
U00246,first_transaction,2024-02-04 21:00:00
U00246,repeat_transaction,2024-02-14 21:00:00
U00247,kyc_started,2024-05-26 04:00:00
U00248,kyc_started,2024-05-27 10:00:00
U00248,kyc_completed,2024-05-27 17:00:00
U00248,first_transaction,2024-05-30 16:00:00
U00248,repeat_transaction,2024-06-18 16:00:00
U00249,kyc_started,2024-05-01 05:00:00
U00249,kyc_completed,2024-05-03 00:00:00
U00249,first_transaction,2024-05-03 23:00:00
U00249,repeat_transaction,2024-05-21 23:00:00
U00251,kyc_started,2024-05-01 04:00:00
U00252,kyc_started,2024-04-14 03:00:00
U00252,kyc_completed,2024-04-14 17:00:00
U00252,first_transaction,2024-04-17 15:00:00
U00252,repeat_transaction,2024-05-14 15:00:00
U00253,kyc_started,2024-02-18 03:00:00
U00255,kyc_started,2024-01-25 01:00:00
U00256,kyc_started,2024-06-17 11:00:00
U00258,kyc_started,2024-03-31 02:00:00
U00258,kyc_completed,2024-03-31 18:00:00
U00258,first_transaction,2024-04-01 19:00:00
U00258,repeat_transaction,2024-04-29 19:00:00
U00259,kyc_started,2024-04-18 09:00:00
U00259,kyc_completed,2024-04-18 16:00:00
U00260,kyc_started,2024-04-15 10:00:00
U00260,kyc_completed,2024-04-15 22:00:00
U00261,kyc_started,2024-04-29 11:00:00
U00261,kyc_completed,2024-04-30 21:00:00
U00261,first_transaction,2024-05-02 11:00:00
U00261,repeat_transaction,2024-05-07 11:00:00
U00262,kyc_started,2024-01-14 03:00:00
U00262,kyc_completed,2024-01-15 23:00:00
U00262,first_transaction,2024-01-18 14:00:00
U00262,repeat_transaction,2024-02-14 14:00:00
U00263,kyc_started,2024-06-21 03:00:00
U00264,kyc_started,2024-06-16 10:00:00
U00265,kyc_started,2024-06-14 08:00:00
U00265,kyc_completed,2024-06-15 16:00:00
U00265,first_transaction,2024-06-15 22:00:00
U00266,kyc_started,2024-01-26 05:00:00
U00267,kyc_started,2024-01-16 11:00:00
U00267,kyc_completed,2024-01-17 12:00:00
U00268,kyc_started,2024-04-13 03:00:00
U00268,kyc_completed,2024-04-13 20:00:00
U00268,first_transaction,2024-04-14 16:00:00
U00269,kyc_started,2024-03-27 06:00:00
U00269,kyc_completed,2024-03-27 16:00:00
U00269,first_transaction,2024-03-28 14:00:00
U00270,kyc_started,2024-01-28 01:00:00
U00270,kyc_completed,2024-01-28 15:00:00
U00270,first_transaction,2024-01-28 22:00:00
U00270,repeat_transaction,2024-02-07 22:00:00
U00271,kyc_started,2024-03-04 10:00:00
U00271,kyc_completed,2024-03-05 11:00:00
U00272,kyc_started,2024-02-19 10:00:00
U00275,kyc_started,2024-04-24 03:00:00
U00275,kyc_completed,2024-04-25 06:00:00
U00278,kyc_started,2024-02-16 09:00:00
U00278,kyc_completed,2024-02-18 00:00:00
U00279,kyc_started,2024-03-12 05:00:00
U00279,kyc_completed,2024-03-13 05:00:00
U00280,kyc_started,2024-04-28 09:00:00
U00281,kyc_started,2024-03-04 04:00:00
U00281,kyc_completed,2024-03-05 13:00:00
U00282,kyc_started,2024-01-20 11:00:00
U00282,kyc_completed,2024-01-21 06:00:00
U00282,first_transaction,2024-01-21 15:00:00
U00282,repeat_transaction,2024-02-05 15:00:00
U00283,kyc_started,2024-04-23 05:00:00
U00284,kyc_started,2024-05-20 11:00:00
U00285,kyc_started,2024-01-26 07:00:00
U00285,kyc_completed,2024-01-26 14:00:00
U00285,first_transaction,2024-01-28 20:00:00
U00286,kyc_started,2024-01-13 12:00:00
U00287,kyc_started,2024-06-15 04:00:00
U00287,kyc_completed,2024-06-16 05:00:00
U00287,first_transaction,2024-06-16 11:00:00
U00288,kyc_started,2024-05-18 11:00:00
U00288,kyc_completed,2024-05-19 11:00:00
U00289,kyc_started,2024-01-04 05:00:00
U00290,kyc_started,2024-01-24 07:00:00
U00291,kyc_started,2024-03-01 06:00:00
U00291,kyc_completed,2024-03-02 00:00:00
U00291,first_transaction,2024-03-02 03:00:00
U00292,kyc_started,2024-02-12 05:00:00
U00292,kyc_completed,2024-02-13 06:00:00
U00293,kyc_started,2024-04-14 09:00:00
U00293,kyc_completed,2024-04-14 14:00:00
U00294,kyc_started,2024-05-04 06:00:00
U00294,kyc_completed,2024-05-05 21:00:00
U00294,first_transaction,2024-05-07 09:00:00
U00294,repeat_transaction,2024-05-14 09:00:00
U00295,kyc_started,2024-05-03 12:00:00
U00295,kyc_completed,2024-05-04 10:00:00
U00295,first_transaction,2024-05-04 18:00:00
U00296,kyc_started,2024-02-24 04:00:00
U00297,kyc_started,2024-04-12 06:00:00
U00297,kyc_completed,2024-04-13 22:00:00
U00297,first_transaction,2024-04-15 15:00:00
U00298,kyc_started,2024-01-16 12:00:00
U00298,kyc_completed,2024-01-16 22:00:00
U00299,kyc_started,2024-02-12 12:00:00
U00299,kyc_completed,2024-02-13 22:00:00
U00299,first_transaction,2024-02-14 14:00:00
